cong,id,mc.name,state,statenm,cd,party,nominate,caucus.total
110,29331,MICA,43,FLORIDA,7,200,0.611,0
111,29331,MICA,43,FLORIDA,7,200,NA,1
112,29331,MICA,43,FLORIDA,7,200,NA,2
113,29331,MICA,43,FLORIDA,7,200,0.699,0
114,29331,MICA,43,FLORIDA,7,200,0.453,0
103,29331,MICA       ,43, FLORIDA,7,200,NA,0
108,20328,MICHAUD,2,MAINE,2,100,-0.309,18
109,20328,MICHAUD,2,MAINE,2,100,-0.309,4
110,20328,MICHAUD,2,MAINE,2,100,-0.309,21
111,20328,MICHAUD,2,MAINE,2,100,NA,30
112,20328,MICHAUD,2,MAINE,2,100,NA,66
113,20328,MICHAUD,2,MAINE,2,100,-0.298,85
103,6455,MICHEL     ,21, ILLINOI,18,200,NA,1
108,29586,MILLENDE,71,CALIFOR,37,100,-0.414,4
109,29586,MILLENDE,71,CALIFOR,37,100,-0.397,10
110,29586,MILLENDE,71,CALIFOR,37,100,-0.381,0
104,29586,MILLENDER-M,71,CALIFOR,37,100,NA,0
105,29586,MILLENDER-M,71,CALIFOR,37,100,NA,3
106,29586,MILLENDER-M,71,CALIFOR,37,100,-0.446,2
107,29586,MILLENDER-M,71,CALIFOR,37,100,-0.43,5
104,29333,MILLER,43,FLORIDA,13,200,NA,0
105,29333,MILLER,43,FLORIDA,13,200,NA,0
106,29333,MILLER,43,FLORIDA,13,200,0.566,0
107,20110,MILLER,43,FLORIDA,1,200,0.748,3
107,29333,MILLER,43,FLORIDA,13,200,0.617,0
108,14256,MILLER,71,CALIFOR,7,100,-0.633,10
108,20110,MILLER,43,FLORIDA,1,200,0.746,20
108,20331,MILLER,23,MICHIGA,10,200,0.443,10
108,20341,MILLER,47,NORTH C,13,100,-0.342,1
108,29905,MILLER,71,CALIFOR,42,200,0.626,0
109,14256,MILLER,71,CALIFOR,7,100,-0.646,2
109,20110,MILLER,43,FLORIDA,1,200,0.744,14
109,20331,MILLER,23,MICHIGA,10,200,0.443,3
109,20341,MILLER,47,NORTH C,13,100,-0.342,10
109,29905,MILLER,71,CALIFOR,42,200,0.618,3
110,14256,MILLER,71,CALIFOR,7,100,-0.66,16
110,20110,MILLER,43,FLORIDA,1,200,0.743,28
110,20331,MILLER,23,MICHIGA,10,200,0.443,15
110,20341,MILLER,47,NORTH C,13,100,-0.342,21
110,29905,MILLER,71,CALIFOR,42,200,0.61,28
111,14256,MILLER,71,CALIFOR,7,100,NA,24
111,20110,MILLER,43,FLORIDA,1,200,NA,40
111,20331,MILLER,23,MICHIGA,10,200,NA,27
111,20341,MILLER,47,NORTH C,13,100,NA,31
111,29905,MILLER,71,CALIFOR,42,200,NA,37
112,14256,MILLER,71,CALIFOR,7,100,NA,30
112,20110,MILLER,43,FLORIDA,1,200,NA,63
112,20331,MILLER,23,MICHIGA,10,200,NA,40
112,20341,MILLER,47,NORTH C,13,100,NA,50
112,29905,MILLER,71,CALIFOR,42,200,NA,37
113,14256,MILLER,71,CALIFOR,11,100,-0.616,35
113,20110,MILLER,43,FLORIDA,1,200,0.872,63
113,20331,MILLER,23,MICHIGA,10,200,0.719,47
113,29905,MILLER,71,CALIFOR,31,200,0.61,46
114,20110,MILLER,43,FLORIDA,1,200,0.633,66
114,20331,MILLER,23,MICHIGA,10,200,0.343,56
103,29333,MILLER     ,43, FLORIDA,13,200,NA,5
106,29905,MILLER  GAR,71,CALIFOR,41,200,0.642,18
107,29905,MILLER  GAR,71,CALIFOR,41,200,0.634,19
103,14256,MILLER  GEO,71, CALIFOR,7,100,NA,3
104,14256,MILLER  GEO,71,CALIFOR,7,100,NA,1
105,14256,MILLER  GEO,71,CALIFOR,7,100,NA,0
106,14256,MILLER  GEO,71,CALIFOR,7,100,-0.606,0
107,14256,MILLER  GEO,71,CALIFOR,7,100,-0.62,1
116,21946,"MILLER, Carol",56,NA,3,200,NA,2
104,14257,MINETA,71,CALIFOR,15,100,NA,0
103,14257,MINETA     ,71, CALIFOR,15,100,NA,3
104,29366,MINGE,33,MINNESO,2,100,NA,0
105,29366,MINGE,33,MINNESO,2,100,NA,6
106,29366,MINGE,33,MINNESO,2,100,-0.204,17
103,29366,MINGE      ,33, MINNESO,2,100,NA,0
104,10757,MINK,82,HAWAII,2,100,NA,2
105,10757,MINK,82,HAWAII,2,100,NA,2
106,10757,MINK,82,HAWAII,2,100,-0.494,3
107,10757,MINK,82,HAWAII,2,100,-0.492,4
103,10757,MINK       ,82, HAWAII ,2,100,NA,5
111,20912,MINNICK,63,IDAHO,1,100,NA,1
110,20700,MITCHELL,61,ARIZONA,5,100,-0.036,2
111,20700,MITCHELL,61,ARIZONA,5,100,NA,15
115,21737,"MITCHELL, Paul",NA,NA,10,200,NA,8
116,21737,"MITCHELL, Paul",23,NA,10,200,NA,10
104,14039,MOAKLEY,3,MASSACH,9,100,NA,2
105,14039,MOAKLEY,3,MASSACH,9,100,NA,4
106,14039,MOAKLEY,3,MASSACH,9,100,-0.398,3
107,14039,MOAKLEY,3,MASSACH,9,100,-0.396,0
103,14039,MOAKLEY    ,3, MASSACH,9,100,NA,2
103,15639,MOLINARI  S,13, NEW YOR,13,200,NA,3
104,15639,MOLINARI  S,13,NEW YOR,13,200,NA,2
105,15639,MOLINARI  S,13,NEW YOR,13,200,NA,0
104,15083,MOLLOHAN,56,WEST VI,1,100,NA,3
105,15083,MOLLOHAN,56,WEST VI,1,100,NA,1
106,15083,MOLLOHAN,56,WEST VI,1,100,-0.284,1
107,15083,MOLLOHAN,56,WEST VI,1,100,-0.285,2
108,15083,MOLLOHAN,56,WEST VI,1,100,-0.285,0
109,15083,MOLLOHAN,56,WEST VI,1,100,-0.286,2
110,15083,MOLLOHAN,56,WEST VI,1,100,-0.286,7
111,15083,MOLLOHAN,56,WEST VI,1,100,NA,15
103,15083,MOLLOHAN   ,56, WEST VI,1,100,NA,2
104,11035,MONTGOMERY,46,MISSISS,3,100,NA,2
103,11035,MONTGOMERY ,46, MISSISS,3,100,NA,4
114,21526,MOOLENAAR,23,MICHIGAN,4,200,0.4,9
115,21526,"MOOLENAAR, John",NA,NA,4,200,NA,17
116,21526,"MOOLENAAR, John",23,NA,4,200,NA,17
114,21557,MOONEY,56,WEST VIRGINIA,2,200,0.313,17
115,21557,"MOONEY, Alex X.",NA,NA,2,200,NA,18
116,21557,"MOONEY, Alex X.",56,NA,2,200,NA,19
108,29915,MOORE,32,KANSAS,3,100,-0.249,2
109,20537,MOORE,25,WISCONS,4,100,-0.525,2
109,29915,MOORE,32,KANSAS,3,100,-0.244,41
110,20537,MOORE,25,WISCONS,4,100,-0.525,3
110,29915,MOORE,32,KANSAS,3,100,-0.24,74
111,20537,MOORE,25,WISCONS,4,100,NA,6
111,29915,MOORE,32,KANSAS,3,100,NA,81
112,20537,MOORE,25,WISCONS,4,100,NA,13
113,20537,MOORE,25,WISCONS,4,100,-0.527,19
114,20537,MOORE,25,WISCONS,4,100,-0.532,22
106,29915,MOORE  DENN,32,KANSAS,3,100,-0.257,7
107,29915,MOORE  DENN,32,KANSAS,3,100,-0.253,21
115,20537,"MOORE, Gwendolynne S. (Gwen)",NA,NA,4,100,NA,26
116,20537,"MOORE, Gwendolynne S. (Gwen)",25,NA,4,100,NA,27
104,14040,MOORHEAD,71,CALIFOR,27,200,NA,4
103,14040,MOORHEAD   ,71, CALIFOR,27,200,NA,0
104,29149,MORAN,40,VIRGINI,8,100,NA,0
105,29149,MORAN,40,VIRGINI,8,100,NA,6
105,29722,MORAN,32,KANSAS,1,200,NA,1
106,29149,MORAN,40,VIRGINI,8,100,-0.267,8
106,29722,MORAN,32,KANSAS,1,200,0.478,1
107,29149,MORAN,40,VIRGINI,8,100,-0.277,15
107,29722,MORAN,32,KANSAS,1,200,0.488,6
108,29149,MORAN,40,VIRGINI,8,100,-0.286,35
108,29722,MORAN,32,KANSAS,1,200,0.497,1
109,29149,MORAN,40,VIRGINI,8,100,-0.296,18
109,29722,MORAN,32,KANSAS,1,200,0.507,6
110,29149,MORAN,40,VIRGINI,8,100,-0.305,42
110,29722,MORAN,32,KANSAS,1,200,0.517,13
111,29149,MORAN,40,VIRGINI,8,100,NA,57
111,29722,MORAN,32,KANSAS,1,200,NA,20
112,29149,MORAN,40,VIRGINI,8,100,NA,88
113,29149,MORAN,40,VIRGINI,8,100,-0.345,102
103,29149,MORAN      ,40, VIRGINI,8,100,NA,7
104,15434,MORELLA,52,MARYLAN,8,200,NA,5
105,15434,MORELLA,52,MARYLAN,8,200,NA,6
106,15434,MORELLA,52,MARYLAN,8,200,0.048,7
107,15434,MORELLA,52,MARYLAN,8,200,0.067,26
